6.283184
1.0 0.999999999999 0.0
0.999998000001 0.999999501306 0.001
0.999992000011 0.999998002614 0.002
0.999982000054 0.999995503924 0.003
0.999968000171 0.999992005239 0.004
0.999950000417 0.999987506561 0.005
0.999928000864 0.999982007896 0.006
0.999902001601 0.999975509249 0.007
0.999872002731 0.999968010627 0.008
0.999838004374 0.999959512037 0.009
0.999800006667 0.999950013487 0.01
0.999758009761 0.999939514988 0.011
0.999712013824 0.999928016549 0.012
0.99966201904 0.999915518182 0.013
0.99960802561 0.9999020199 0.014
0.999550033749 0.999887521715 0.015
0.999488043689 0.999872023644 0.016
0.999422055679 0.9998555257 0.017
0.999352069981 0.999838027901 0.018
0.999278086876 0.999819530264 0.019
0.999200106661 0.999800032808 0.02
0.999118129646 0.999779535551 0.021
0.999032156161 0.999758038515 0.022
0.998942186548 0.999735541721 0.023
0.998848221167 0.999712045192 0.024
0.998750260395 0.999687548951 0.025
0.998648304623 0.999662053022 0.026
0.99854235426 0.999635557432 0.027
0.998432409728 0.999608062205 0.028
0.998318471468 0.999579567371 0.029
0.998200539935 0.999550072958 0.03
0.998078615602 0.999519578994 0.031
0.997952698955 0.999488085511 0.032
0.997822790499 0.99945559254 0.033
0.997688890753 0.999422100113 0.034
0.997551000253 0.999387608265 0.035
0.997409119551 0.999352117028 0.036
0.997263249213 0.99931562644 0.037
0.997113389823 0.999278136537 0.038
0.996959541981 0.999239647355 0.039
0.996801706303 0.999200158933 0.04
0.996639883418 0.999159671312 0.041
0.996474073976 0.999118184531 0.042
0.996304278639 0.999075698632 0.043
0.996130498086 0.999032213657 0.044
0.995952733012 0.99898772965 0.045
0.995770984129 0.998942246656 0.046
0.995585252163 0.998895764719 0.047
0.995395537857 0.998848283887 0.048
0.995201841971 0.998799804206 0.049
0.995004165278 0.998750325726 0.05
0.99480250857 0.998699848495 0.051
0.994596872654 0.998648372565 0.052
0.994387258351 0.998595897986 0.053
0.9941736665 0.998542424812 0.054
0.993956097957 0.998487953095 0.055
0.99373455359 0.998432482891 0.056
0.993509034286 0.998376014254 0.057
0.993279540948 0.998318547241 0.058
0.993046074492 0.998260081909 0.059
0.992808635854 0.998200618318 0.06
0.992567225982 0.998140156526 0.061
0.992321845843 0.998078696594 0.062
0.992072496418 0.998016238584 0.063
0.991819178704 0.997952782557 0.064
0.991561893715 0.997888328577 0.065
0.991300642479 0.99782287671 0.066
0.991035426042 0.997756427019 0.067
0.990766245465 0.997688979572 0.068
0.990493101825 0.997620534436 0.069
0.990215996213 0.99755109168 0.07
0.989934929738 0.997480651373 0.071
0.989649903525 0.997409213585 0.072
0.989360918714 0.997336778388 0.073
0.98906797646 0.997263345855 0.074
0.988771077936 0.997188916058 0.075
0.988470224329 0.997113489072 0.076
0.988165416842 0.997037064973 0.077
0.987856656695 0.996959643837 0.078
0.987543945123 0.996881225741 0.079
0.987227283376 0.996801810765 0.08
0.986906672721 0.996721398986 0.081
0.986582114441 0.996639990486 0.082
0.986253609834 0.996557585347 0.083
0.985921160213 0.996474183649 0.084
0.98558476691 0.996389785478 0.085
0.985244431268 0.996304390917 0.086
0.98490015465 0.996218000052 0.087
0.984551938433 0.996130612968 0.088
0.98419978401 0.996042229754 0.089
0.983843692788 0.995952850499 0.09
0.983483666193 0.99586247529 0.091
0.983119705665 0.995771104219 0.092
0.982751812659 0.995678737377 0.093
0.982379988648 0.995585374856 0.094
0.982004235117 0.99549101675 0.095
0.981624553571 0.995395663153 0.096
0.981240945528 0.99529931416 0.097
0.980853412523 0.995201969868 0.098
0.980461956105 0.995103630375 0.099
0.980066577841 0.995004295777 0.1
0.979667279312 0.994903966176 0.101
0.979264062115 0.994802641671 0.102
0.978856927863 0.994700322363 0.103
0.978445878185 0.994597008355 0.104
0.978030914724 0.994492699749 0.105
0.977612039141 0.994387396652 0.106
0.977189253111 0.994281099167 0.107
0.976762558326 0.994173807401 0.108
0.976331956492 0.994065521461 0.109
0.975897449331 0.993956241456 0.11
0.975459038581 0.993845967494 0.111
0.975016725997 0.993734699687 0.112
0.974570513347 0.993622438145 0.113
0.974120402416 0.993509182981 0.114
0.973666395005 0.993394934308 0.115
0.97320849293 0.99327969224 0.116
0.972746698022 0.993163456892 0.117
0.972281012129 0.993046228381 0.118
0.971811437113 0.992928006824 0.119
0.971337974852 0.992808792338 0.12
0.970860627241 0.992688585044 0.121
0.970379396188 0.992567385062 0.122
0.96989428362 0.992445192512 0.123
0.969405291475 0.992322007517 0.124
0.968912421711 0.992197830201 0.125
0.968415676298 0.992072660686 0.126
0.967915057224 0.991946499099 0.127
0.96741056649 0.991819345566 0.128
0.966902206116 0.991691200213 0.129
0.966389978135 0.991562063169 0.13
0.965873884594 0.991431934563 0.131
0.96535392756 0.991300814525 0.132
0.964830109111 0.991168703187 0.133
0.964302431342 0.99103560068 0.134
0.963770896366 0.990901507137 0.135
0.963235506307 0.990766422693 0.136
0.962696263307 0.990630347483 0.137
0.962153169524 0.990493281642 0.138
0.961606227129 0.990355225309 0.139
0.961055438311 0.99021617862 0.14
0.960500805272 0.990076141715 0.141
0.959942330231 0.989935114734 0.142
0.959380015422 0.989793097817 0.143
0.958813863095 0.989650091108 0.144
0.958243875513 0.989506094749 0.145
0.957670054957 0.989361108884 0.146
0.957092403722 0.989215133658 0.147
0.956510924118 0.989068169216 0.148
0.955925618473 0.988920215707 0.149
0.955336489126 0.988771273278 0.15
0.954743538434 0.988621342077 0.151
0.954146768769 0.988470422255 0.152
0.953546182519 0.988318513963 0.153
0.952941782085 0.988165617352 0.154
0.952333569886 0.988011732576 0.155
0.951721548353 0.987856859788 0.156
0.951105719935 0.987700999143 0.157
0.950486087096 0.987544150798 0.158
0.949862652314 0.987386314908 0.159
0.949235418082 0.987227491632 0.16
0.94860438691 0.987067681129 0.161
0.947969561322 0.986906883558 0.162
0.947330943857 0.98674509908 0.163
0.946688537069 0.986582327858 0.164
0.946042343528 0.986418570053 0.165
0.94539236582 0.986253825829 0.166
0.944738606543 0.986088095352 0.167
0.944081068312 0.985921378787 0.168
0.943419753759 0.985753676301 0.169
0.942754665528 0.98558498806 0.17
0.94208580628 0.985415314235 0.171
0.94141317869 0.985244654995 0.172
0.940736785448 0.98507301051 0.173
0.94005662926 0.984900380953 0.174
0.939372712847 0.984726766495 0.175
0.938685038945 0.98455216731 0.176
0.937993610303 0.984376583573 0.177
0.937298429689 0.98420001546 0.178
0.936599499882 0.984022463147 0.179
0.935896823678 0.983843926811 0.18
0.935190403888 0.983664406632 0.181
0.934480243338 0.983483902788 0.182
0.933766344868 0.98330241546 0.183
0.933048711334 0.98311994483 0.184
0.932327345606 0.982936491081 0.185
0.93160225057 0.982752054394 0.186
0.930873429127 0.982566634956 0.187
0.930140884191 0.982380232951 0.188
0.929404618692 0.982192848567 0.189
0.928664635577 0.982004481989 0.19
