1.0 0.0
0.9999995 0.000999999833333
0.999998000001 0.00199999866667
0.999995500003 0.0029999955
0.999992000011 0.00399998933334
0.999987500026 0.00499997916669
0.999982000054 0.00599996400006
0.9999755001 0.00699994283347
0.999968000171 0.00799991466694
0.999959500273 0.00899987850049
0.999950000417 0.00999983333417
0.99993950061 0.010999778168
0.999928000864 0.0119997120021
0.99991550119 0.0129996338364
0.999902001601 0.0139995426711
0.999887502109 0.0149994375063
0.999872002731 0.0159993173421
0.99985550348 0.0169991811785
0.999838004374 0.0179990280157
0.99981950543 0.018998856854
0.999800006667 0.0199986666933
0.999779508103 0.020998456534
0.999758009761 0.0219982253763
0.99973551166 0.0229979722203
0.999712013824 0.0239976960664
0.999687516276 0.0249973959147
0.99966201904 0.0259970707657
0.999635522143 0.0269967196196
0.99960802561 0.0279963414768
0.999579529469 0.0289959353376
0.999550033749 0.0299955002025
0.999519538479 0.0309950350719
0.999488043689 0.0319945389463
0.999455549412 0.0329940108261
0.999422055679 0.033993449712
0.999387562523 0.0349928546043
0.999352069981 0.0359922245039
0.999315578086 0.0369915584112
0.999278086876 0.0379908553269
0.999239596388 0.0389901142518
0.999200106661 0.0399893341866
0.999159617733 0.0409885141321
0.999118129646 0.041987653089
0.999075642441 0.0429867500583
0.999032156161 0.0439858040409
0.998987670848 0.0449848140377
0.998942186548 0.0459837790496
0.998895703305 0.0469826980778
0.998848221167 0.0479815701232
0.998799740181 0.0489803941872
0.998750260395 0.0499791692707
0.998699781859 0.050977894375
0.998648304623 0.0519765685015
0.998595828739 0.0529751906514
0.99854235426 0.0539737598261
0.998487881238 0.0549722750271
0.998432409728 0.0559707352558
0.998375939786 0.0569691395137
0.998318471468 0.0579674868025
0.998260004831 0.0589657761239
0.998200539935 0.0599640064794
0.998140076838 0.060962176871
0.998078615602 0.0619602863004
0.998016156287 0.0629583337695
0.997952698955 0.0639563182803
0.997888243671 0.0649542388348
0.997822790499 0.065952094435
0.997756339504 0.0669498840832
0.997688890753 0.0679476067814
0.997620444314 0.0689452615321
0.997551000253 0.0699428473375
0.997480558642 0.0709403632001
0.997409119551 0.0719378081223
0.99733668305 0.0729351811067
0.997263249213 0.073932481156
0.997188818112 0.0749297072727
0.997113389823 0.0759268584598
0.997036964421 0.07692393372
0.996959541981 0.0779209320563
0.996881122582 0.0789178524717
0.996801706303 0.0799146939692
0.996721293221 0.080911455552
0.996639883418 0.0819081362234
0.996557476976 0.0829047349866
0.996474073976 0.0839012508451
0.996389674502 0.0848976828024
0.996304278639 0.085894029862
0.996217886471 0.0868902910276
0.996130498086 0.0878864653029
0.99604211357 0.0888825516917
0.995952733012 0.089878549198
0.995862356501 0.0908744568258
0.995770984129 0.0918702735791
