0.0	1.06332447563e-14	8.80681846779e-17	1.65769227505e-15	3.49022544746e-14	2.09165565939e-13	5.97120328084e-14	2.05157074553e-13	1.98590005206e-13	
1.06332447563e-14	0.0	1.05451765717e-14	8.97555248129e-15	4.5535499231e-14	2.19798810695e-13	7.03452775647e-14	2.15790319309e-13	2.09223249963e-13	
8.80681846779e-17	1.05451765717e-14	0.0	1.56962409037e-15	3.49903226593e-14	2.09253634123e-13	5.98001009931e-14	2.05245142737e-13	1.98678073391e-13	
1.65769227505e-15	8.97555248129e-15	1.56962409037e-15	0.0	3.65599467497e-14	2.10823258214e-13	6.13697250834e-14	2.06814766828e-13	2.00247697481e-13	
3.49022544746e-14	4.5535499231e-14	3.49903226593e-14	3.65599467497e-14	0.0	1.74263311464e-13	2.48097783337e-14	1.70254820078e-13	1.63687750732e-13	
2.09165565939e-13	2.19798810695e-13	2.09253634123e-13	2.10823258214e-13	1.74263311464e-13	0.0	1.4945353313e-13	4.00849138582e-15	1.05755607323e-14	
5.97120328084e-14	7.03452775647e-14	5.98001009931e-14	6.13697250834e-14	2.48097783337e-14	1.4945353313e-13	0.0	1.45445041744e-13	1.38877972398e-13	
2.05157074553e-13	2.15790319309e-13	2.05245142737e-13	2.06814766828e-13	1.70254820078e-13	4.00849138582e-15	1.45445041744e-13	0.0	6.56706934645e-15	
1.98590005206e-13	2.09223249963e-13	1.98678073391e-13	2.00247697481e-13	1.63687750732e-13	1.05755607323e-14	1.38877972398e-13	6.56706934645e-15	0.0	
